ID_Perfil,Dist_km,Lon,Lat,FreeAir_mGal
1,-122,-102.93425617701938,16.155197504950728,15.961036579434225
1,-120,-102.92559797515294,16.171211751674925,16.451342048537807
1,-118,-102.91693963140885,16.187226260816626,16.38907775914381
1,-116,-102.90828114565545,16.203241032619346,16.87070299595184
1,-114,-102.89962251776102,16.219256067326725,17.340308515171337
1,-112,-102.89096374759389,16.23527136518228,17.779967456728023
1,-110,-102.8823048350224,16.251286926429547,18.12792443465627
1,-108,-102.8736457799149,16.267302751312016,17.618878268447794
1,-106,-102.86498658213976,16.283318840073136,16.857195235368167
1,-104,-102.8563272415654,16.29933519295633,15.842862831172642
1,-102,-102.84766775806018,16.315351810205016,14.575868536052575
1,-100,-102.83900813149256,16.331368692062536,13.056199814641298
1,-98,-102.83034836173098,16.347385838772205,12.402368123027085
1,-96,-102.82168844864384,16.363403250577445,11.888248019609495
1,-94,-102.81302839209967,16.379420927721412,11.292222606731102
1,-92,-102.80436819196692,16.39543887044742,10.614287803486532
1,-90,-102.79570784811412,16.411457078998627,9.854439523934568
1,-88,-102.78704736040979,16.427475553618248,8.945550873743208
1,-86,-102.77838672872245,16.44349429454943,8.15324659151925
1,-84,-102.7697259529207,16.459513302035262,7.554716862996691
1,-82,-102.76106503287305,16.475532576318898,7.149971357407581
1,-80,-102.75240396844815,16.491552117643312,6.939019755913032
1,-78,-102.74374275951456,16.507571926251607,6.939307834926172
1,-76,-102.73508140594093,16.52359200238673,7.387674173625021
1,-74,-102.72641990759593,16.539612346291605,8.197710254780455
1,-72,-102.71775826434815,16.555632958209255,9.36943423391785
1,-70,-102.70909647606632,16.5716538383825,10.902864288789631
1,-68,-102.7004345426191,16.587674987054253,12.627210543241022
1,-66,-102.69177246387522,16.60369640446734,13.88105696323888
1,-64,-102.68311023970341,16.61971809086454,14.910097149930614
1,-62,-102.6744478699724,16.635740046488653,15.714319789996006
1,-60,-102.66578535455095,16.65176227158241,16.174736562715847
1,-58,-102.65712269330785,16.667784766388497,15.318721670005097
1,-56,-102.6484598861119,16.683807531149622,12.721410684966513
1,-54,-102.63979693283191,16.699830566108368,9.66932864717398
1,-52,-102.6311338333367,16.715853871507417,6.162452495578358
1,-50,-102.62247058749514,16.731877447589294,2.2007591412333927
1,-48,-102.61380719517607,16.74790129459661,-2.215774532751956
1,-46,-102.6051436562484,16.76392541277178,-11.097357948451176
1,-44,-102.59647997058103,16.779949802357336,-20.50677413348476
1,-42,-102.58781613804284,16.79597446359578,-29.802396020605954
1,-40,-102.5791521585028,16.811999396729473,-38.657037672063566
1,-38,-102.57048803182983,16.82802460200084,-46.59503471495826
1,-36,-102.56182375789292,16.844050079652202,-48.79122437435851
1,-34,-102.55315933656105,16.860075829925925,-48.20485015655586
1,-32,-102.54449476770326,16.876101853064217,-47.40651450930789
1,-30,-102.53583005118854,16.89212814930937,-46.396206589371516
1,-28,-102.52716518688594,16.908154718903628,-45.1739155405058
